age,income,home_ownership,emplyment_length,loan_intent,loan_amount,loan_interest_rate,loan_income_ratio,payment_default_on_file,credit_history_length,loan_approval_status,max_allowed_loan
36.0,54000,RENT,0,DEBTCONSOLIDATION,10000,14.11,0.19,N,13,1,10000
36.0,33600,RENT,0,VENTURE,12000,14.61,0.36,N,15,1,12000
36.0,65000,RENT,2,HOMEIMPROVEMENT,22000,13.92,0.33,Y,14,1,22000
36.0,48000,MORTGAGE,3,MEDICAL,2000,15.62,0.04,N,13,1,2000
36.0,40000,RENT,2,DEBTCONSOLIDATION,14000,10.99,0.35,N,11,1,14000
36.0,34000,RENT,1,MEDICAL,15000,15.99,0.44,N,16,1,15000
36.0,63582,MORTGAGE,12,DEBTCONSOLIDATION,10000,13.49,0.15,Y,13,1,10000
36.0,54400,RENT,2,PERSONAL,15000,7.66,0.23,N,14,1,15000
36.0,74000,RENT,0,EDUCATION,25000,15.65,0.34,Y,13,1,25000
36.0,68000,RENT,5,PERSONAL,21000,10.65,0.31,N,12,1,21000
36.0,60000,RENT,5,EDUCATION,20000,14.96,0.33,N,14,1,20000
36.0,36140,RENT,0,PERSONAL,2800,12.68,0.08,Y,16,1,2800
36.0,62900,RENT,4,MEDICAL,12000,14.27,0.16,N,13,1,12000
36.0,54000,MORTGAGE,2,PERSONAL,10000,12.98,0.19,N,14,1,10000
36.0,50000,RENT,2,VENTURE,20000,17.04,0.4,N,16,1,20000
36.0,54000,MORTGAGE,20,MEDICAL,7500,12.61,0.14,Y,11,1,7500
36.0,61200,MORTGAGE,5,MEDICAL,16000,16.45,0.22,N,11,1,16000
36.0,42000,RENT,0,PERSONAL,8400,15.2,0.2,Y,14,1,8400
36.0,30000,RENT,0,EDUCATION,3600,14.79,0.12,Y,12,1,3600
36.0,62475,MORTGAGE,5,MEDICAL,9600,14.61,0.13,Y,11,1,9600
36.0,48996,RENT,5,MEDICAL,20000,14.61,0.4,N,16,1,20000
36.0,54000,RENT,7,MEDICAL,4800,7.9,0.09,N,13,1,4800
36.0,63554,RENT,17,DEBTCONSOLIDATION,20000,14.11,0.31,N,15,1,20000
36.0,46000,RENT,3,PERSONAL,9000,11.14,0.2,N,17,1,9000
36.0,60000,RENT,5,EDUCATION,21000,13.11,0.35,Y,13,1,21000
36.0,78000,RENT,2,HOMEIMPROVEMENT,9000,12.69,0.11,N,13,1,9000
36.0,54000,RENT,2,MEDICAL,10000,14.11,0.19,N,12,1,10000
36.0,34000,RENT,0,HOMEIMPROVEMENT,5000,14.96,0.15,N,14,1,5000
36.0,30000,RENT,2,EDUCATION,10000,11.49,0.33,N,12,1,10000
36.0,24216,RENT,1,EDUCATION,1800,16.49,0.07,N,17,1,1800
36.0,37200,RENT,2,VENTURE,4000,16.7,0.11,Y,15,1,4000
36.0,33288,RENT,5,VENTURE,11000,12.53,0.32,N,11,1,11000
36.0,24000,RENT,3,EDUCATION,10000,11.71,0.42,N,12,1,10000
36.0,42000,RENT,2,VENTURE,15000,16.0,0.36,Y,17,1,15000
36.0,38000,RENT,0,PERSONAL,12000,10.59,0.31,N,14,1,12000
36.0,44000,RENT,4,HOMEIMPROVEMENT,5000,15.21,0.11,N,13,1,5000
36.0,36000,MORTGAGE,7,MEDICAL,5000,15.37,0.14,Y,14,1,5000
36.0,46000,RENT,0,PERSONAL,15000,14.46,0.33,Y,17,1,15000
36.0,44000,RENT,8,DEBTCONSOLIDATION,17500,7.51,0.4,N,12,1,17500
36.0,32000,RENT,2,PERSONAL,9000,13.85,0.28,Y,12,1,9000
36.0,100000,RENT,20,MEDICAL,35000,10.65,0.35,N,13,1,35000
36.0,39000,RENT,2,EDUCATION,15000,15.31,0.38,Y,12,1,15000
36.0,38568,RENT,7,PERSONAL,2400,17.49,0.06,Y,4,1,2400
36.0,42000,RENT,2,HOMEIMPROVEMENT,8000,18.79,0.19,N,15,1,8000
36.0,54000,RENT,4,MEDICAL,12000,16.82,0.22,Y,13,1,12000
36.0,49600,RENT,2,HOMEIMPROVEMENT,5600,14.84,0.11,N,15,1,5600
36.0,64000,RENT,1,DEBTCONSOLIDATION,15000,14.84,0.23,N,15,1,15000
36.0,42000,RENT,2,MEDICAL,10000,14.91,0.24,Y,14,1,10000
36.0,78000,RENT,18,EDUCATION,25000,16.4,0.31,Y,11,1,25000
36.0,39000,RENT,3,DEBTCONSOLIDATION,15000,15.95,0.38,Y,14,1,15000
36.0,26000,RENT,3,HOMEIMPROVEMENT,7000,13.43,0.27,Y,13,1,7000
36.0,108000,RENT,0,PERSONAL,25000,15.31,0.23,N,15,1,25000
36.0,30000,RENT,0,EDUCATION,5000,16.4,0.17,N,17,1,5000
36.0,54000,RENT,2,HOMEIMPROVEMENT,19000,13.16,0.35,Y,13,1,19000
36.0,56500,MORTGAGE,20,DEBTCONSOLIDATION,3000,14.59,0.05,N,17,1,3000
36.0,46000,MORTGAGE,20,EDUCATION,8000,7.51,0.17,N,12,1,8000
36.0,63324,RENT,8,MEDICAL,24250,12.53,0.39,Y,15,1,24250
36.0,69000,MORTGAGE,18,HOMEIMPROVEMENT,5000,15.33,0.07,Y,11,1,5000
36.0,62900,MORTGAGE,6,MEDICAL,12000,15.62,0.16,N,13,1,12000
36.0,27600,RENT,5,HOMEIMPROVEMENT,2250,13.57,0.08,Y,16,1,2250
36.0,58800,MORTGAGE,6,HOMEIMPROVEMENT,5000,17.74,0.09,Y,14,1,5000
36.0,62900,MORTGAGE,7,DEBTCONSOLIDATION,20000,16.35,0.27,Y,12,1,20000
36.0,72000,RENT,6,EDUCATION,24000,10.99,0.33,N,17,1,24000
36.0,72000,MORTGAGE,3,DEBTCONSOLIDATION,30000,14.26,0.43,N,12,1,30000
36.0,85000,RENT,0,HOMEIMPROVEMENT,21000,15.95,0.25,N,11,1,21000
36.0,74000,RENT,1,VENTURE,27050,15.62,0.36,Y,11,1,27050
36.0,34000,RENT,2,PERSONAL,10000,14.11,0.29,Y,14,1,10000
36.0,57504,MORTGAGE,12,MEDICAL,3000,5.42,0.05,N,14,1,3000
36.0,52000,RENT,5,DEBTCONSOLIDATION,17600,12.53,0.33,N,14,1,17600
36.0,32000,RENT,0,EDUCATION,6000,7.29,0.19,N,13,1,6000
36.0,51600,RENT,0,MEDICAL,16000,10.37,0.31,N,14,1,16000
36.0,40800,RENT,12,MEDICAL,12400,18.79,0.3,Y,14,1,12400
36.0,59004,MORTGAGE,9,MEDICAL,14000,14.42,0.23,N,11,1,14000
36.0,29000,MORTGAGE,6,EDUCATION,10000,7.9,0.34,N,13,1,10000
36.0,37440,RENT,0,MEDICAL,15000,10.62,0.4,N,14,1,15000
36.0,54000,MORTGAGE,5,MEDICAL,10000,13.49,0.19,Y,13,1,10000
37.0,30636,RENT,4,MEDICAL,10000,10.99,0.33,N,14,1,10000
37.0,58000,RENT,1,MEDICAL,2500,19.03,0.04,Y,14,1,2500
37.0,30000,RENT,10,MEDICAL,9000,15.65,0.3,N,14,1,9000
37.0,44000,RENT,0,DEBTCONSOLIDATION,10000,11.14,0.23,N,14,1,10000
37.0,61200,RENT,15,MEDICAL,4000,11.86,0.06,N,14,1,4000
37.0,30000,RENT,3,EDUCATION,12000,10.39,0.4,N,14,1,12000
37.0,20000,RENT,0,EDUCATION,7500,11.71,0.38,N,13,1,7500
37.0,68400,RENT,5,HOMEIMPROVEMENT,4000,12.69,0.06,N,14,1,4000
37.0,74000,RENT,14,PERSONAL,10000,20.3,0.14,Y,13,1,10000
37.0,42000,RENT,4,DEBTCONSOLIDATION,3000,11.11,0.07,N,15,1,3000
37.0,40000,RENT,2,EDUCATION,11800,19.03,0.29,Y,13,1,11800
37.0,90000,RENT,2,EDUCATION,25000,16.32,0.28,Y,15,1,25000
37.0,56400,RENT,16,DEBTCONSOLIDATION,25000,14.09,0.44,Y,12,1,25000
37.0,36000,RENT,21,HOMEIMPROVEMENT,8000,13.06,0.22,N,13,1,8000
37.0,30000,RENT,0,MEDICAL,4000,18.79,0.13,N,12,1,4000
37.0,45000,RENT,0,DEBTCONSOLIDATION,14400,12.87,0.32,Y,16,1,14400
37.0,34000,RENT,1,PERSONAL,12000,10.99,0.35,N,15,1,12000
37.0,48000,RENT,5,MEDICAL,15000,10.75,0.31,N,15,1,15000
37.0,21600,RENT,1,EDUCATION,20000,18.39,0.1,Y,13,1,20000
37.0,33996,RENT,2,DEBTCONSOLIDATION,5000,14.59,0.15,N,15,1,5000
37.0,41000,RENT,2,MEDICAL,8000,15.65,0.2,N,17,1,8000
37.0,32000,RENT,5,MEDICAL,12000,7.51,0.38,N,16,1,12000
37.0,19200,RENT,2,PERSONAL,2000,15.2,0.1,Y,17,1,2000
37.0,65000,RENT,9,MEDICAL,25000,9.25,0.38,N,16,1,25000
37.0,30000,MORTGAGE,3,DEBTCONSOLIDATION,6000,14.96,0.2,Y,15,1,6000
37.0,39000,RENT,6,DEBTCONSOLIDATION,4000,14.84,0.1,Y,15,1,4000
37.0,44000,RENT,0,EDUCATION,3000,9.91,0.07,N,14,1,3000
37.0,48000,RENT,0,EDUCATION,15000,11.78,0.31,Y,13,1,15000
37.0,25000,RENT,0,HOMEIMPROVEMENT,3000,13.11,0.12,N,11,1,3000
37.0,59000,RENT,0,MEDICAL,10000,15.65,0.17,N,17,1,10000
37.0,78000,RENT,3,DEBTCONSOLIDATION,20000,12.18,0.26,N,11,1,20000
37.0,79631,MORTGAGE,21,HOMEIMPROVEMENT,5000,13.61,0.07,N,13,1,5000
37.0,25000,RENT,2,EDUCATION,4000,10.95,0.16,N,15,1,4000
37.0,35000,RENT,0,DEBTCONSOLIDATION,16000,13.85,0.45,N,13,1,16000
37.0,55000,MORTGAGE,14,HOMEIMPROVEMENT,5000,13.99,0.09,Y,15,1,5000
37.0,60000,RENT,0,HOMEIMPROVEMENT,14000,15.57,0.24,N,17,1,14000
37.0,103000,RENT,5,DEBTCONSOLIDATION,10000,16.32,0.1,Y,15,1,10000
37.0,78000,MORTGAGE,0,DEBTCONSOLIDATION,10000,9.63,0.13,N,16,1,10000
37.0,30000,RENT,2,PERSONAL,8000,12.53,0.27,N,17,1,8000
37.0,23004,RENT,0,VENTURE,11500,11.14,0.48,N,14,1,11500
37.0,40000,RENT,1,VENTURE,15000,12.84,0.38,Y,13,1,15000
37.0,66300,RENT,1,MEDICAL,15000,17.99,0.19,Y,11,1,15000
37.0,15000,RENT,1,HOMEIMPROVEMENT,5000,12.99,0.31,Y,13,1,5000
37.0,110000,MORTGAGE,21,VENTURE,28000,9.91,0.25,N,13,1,28000
37.0,69000,RENT,4,PERSONAL,15000,7.49,0.22,N,14,1,15000
37.0,40000,RENT,5,PERSONAL,15000,8.9,0.38,N,16,1,15000
37.0,39000,RENT,3,PERSONAL,5600,18.64,0.14,N,13,1,5600
37.0,24000,RENT,0,VENTURE,1000,17.51,0.04,Y,13,1,1000
37.0,40000,RENT,0,PERSONAL,15000,8.49,0.38,N,15,1,15000
37.0,54000,RENT,2,MEDICAL,7000,16.89,0.13,Y,17,1,7000
37.0,44000,RENT,4,MEDICAL,8000,15.33,0.18,N,17,1,8000
37.0,75996,MORTGAGE,0,DEBTCONSOLIDATION,12000,13.24,0.16,N,16,1,12000
37.0,60000,RENT,15,DEBTCONSOLIDATION,20000,6.54,0.33,N,11,1,20000
37.0,30000,RENT,7,EDUCATION,10000,9.25,0.33,N,17,1,10000
37.0,56000,MORTGAGE,0,DEBTCONSOLIDATION,15000,17.26,0.27,Y,12,1,15000
37.0,26000,RENT,1,MEDICAL,10000,10.99,0.38,N,12,1,10000
37.0,36000,RENT,21,EDUCATION,11200,7.88,0.31,N,17,1,11200
37.0,62500,RENT,21,VENTURE,25000,16.02,0.4,Y,15,1,25000
37.0,51000,RENT,6,MEDICAL,16000,13.98,0.31,Y,14,1,16000
37.0,29000,RENT,1,EDUCATION,11000,8.59,0.36,N,13,1,11000
37.0,55488,RENT,4,MEDICAL,4500,15.21,0.08,N,15,1,4500
37.0,44000,RENT,11,MEDICAL,7000,7.49,0.16,N,13,1,7000
37.0,59000,RENT,0,EDUCATION,5400,13.99,0.09,N,15,1,5400
37.0,40000,RENT,4,HOMEIMPROVEMENT,17000,13.48,0.42,N,11,1,17000
37.0,60000,RENT,0,VENTURE,25850,12.69,0.43,N,15,1,25850
37.0,91800,RENT,21,MEDICAL,15000,10.65,0.14,N,3,1,15000
37.0,46000,RENT,1,EDUCATION,8000,15.33,0.17,N,11,1,8000
37.0,45000,RENT,4,PERSONAL,4000,9.76,0.09,N,13,1,4000
37.0,59000,RENT,7,MEDICAL,20000,14.96,0.34,N,15,1,20000
37.0,30000,RENT,3,HOMEIMPROVEMENT,12000,6.62,0.4,N,12,1,12000
37.0,30840,RENT,4,DEBTCONSOLIDATION,7000,14.09,0.24,N,16,1,7000
37.0,60000,RENT,7,EDUCATION,25000,14.96,0.42,N,17,1,25000
37.0,54586,RENT,0,PERSONAL,19000,11.14,0.35,N,16,1,19000
37.0,44000,RENT,9,VENTURE,1400,15.23,0.03,N,13,1,1400
37.0,51000,RENT,1,HOMEIMPROVEMENT,20000,6.54,0.39,N,17,1,20000
37.0,70000,RENT,13,PERSONAL,23000,13.98,0.31,Y,13,1,23000
37.0,78000,MORTGAGE,2,HOMEIMPROVEMENT,30000,17.27,0.38,N,11,1,30000
37.0,18000,RENT,3,DEBTCONSOLIDATION,4000,14.35,0.22,Y,16,1,4000
37.0,36000,RENT,5,HOMEIMPROVEMENT,8000,14.26,0.22,N,15,1,8000
37.0,59004,RENT,0,PERSONAL,20000,13.11,0.34,Y,14,1,20000
37.0,59000,RENT,5,MEDICAL,21500,7.49,0.36,N,16,1,21500
37.0,74784,RENT,8,HOMEIMPROVEMENT,15000,14.5,0.2,N,14,1,15000
37.0,48000,MORTGAGE,3,MEDICAL,9000,17.04,0.19,N,12,1,9000
37.0,52000,RENT,2,PERSONAL,15000,14.96,0.29,Y,17,1,15000
37.0,65000,RENT,2,PERSONAL,20000,9.88,0.31,N,11,1,20000
37.0,43439,RENT,0,VENTURE,17000,9.99,0.41,N,12,1,17000
37.0,30000,RENT,2,HOMEIMPROVEMENT,8000,12.69,0.27,N,14,1,8000
37.0,78000,MORTGAGE,0,MEDICAL,3600,12.69,0.05,N,11,1,3600
37.0,30000,RENT,6,PERSONAL,12000,10.39,0.4,N,14,1,12000
37.0,40000,RENT,2,MEDICAL,16000,10.99,0.4,N,16,1,16000
37.0,24000,RENT,0,DEBTCONSOLIDATION,4500,14.91,0.19,Y,16,1,4500
37.0,74400,RENT,21,DEBTCONSOLIDATION,6600,16.02,0.09,N,12,1,6600
37.0,153000,RENT,0,HOMEIMPROVEMENT,18000,16.0,0.11,N,13,1,18000
37.0,78000,RENT,0,DEBTCONSOLIDATION,12000,16.0,0.15,Y,12,1,12000
37.0,25000,RENT,0,DEBTCONSOLIDATION,5000,12.86,0.2,Y,12,1,5000
37.0,60000,RENT,11,PERSONAL,25000,10.99,0.42,N,12,1,25000
37.0,37000,RENT,4,EDUCATION,17500,7.9,0.47,N,16,1,17500
37.0,75000,RENT,5,PERSONAL,35000,8.9,0.5,N,15,1,35000
37.0,34000,RENT,21,VENTURE,11500,6.62,0.35,N,13,1,11500
37.0,40000,RENT,2,EDUCATION,14000,11.71,0.35,N,11,1,14000
37.0,30000,RENT,8,PERSONAL,10000,10.75,0.33,N,15,1,10000
37.0,78000,RENT,0,VENTURE,15000,16.77,0.19,N,16,1,15000
37.0,59004,RENT,2,DEBTCONSOLIDATION,2000,15.05,0.03,N,11,1,2000
37.0,54000,MORTGAGE,6,PERSONAL,15000,8.49,0.28,N,17,1,15000
37.0,27000,RENT,0,VENTURE,8500,15.65,0.32,Y,17,1,8500
37.0,171870,RENT,0,MEDICAL,15000,10.59,0.09,N,14,1,15000
37.0,36000,RENT,0,DEBTCONSOLIDATION,10000,16.0,0.28,N,15,1,10000
37.0,55000,MORTGAGE,8,MEDICAL,10000,18.43,0.18,Y,12,1,10000
37.0,42000,RENT,2,EDUCATION,4000,16.0,0.1,Y,12,1,4000
37.0,31200,RENT,0,EDUCATION,4000,14.54,0.13,N,16,1,4000
37.0,54996,RENT,2,HOMEIMPROVEMENT,8000,16.49,0.15,N,14,1,8000
37.0,39000,RENT,2,EDUCATION,4000,11.86,0.1,N,15,1,4000
37.0,18000,RENT,0,EDUCATION,6000,11.49,0.33,N,15,1,6000
37.0,30000,RENT,4,PERSONAL,10000,10.75,0.33,N,13,1,10000
37.0,25000,RENT,2,MEDICAL,12500,19.04,0.47,N,14,1,12500
37.0,45000,RENT,0,PERSONAL,15000,13.06,0.33,N,15,1,15000
37.0,24000,RENT,2,HOMEIMPROVEMENT,2000,13.48,0.08,Y,14,1,2000
37.0,47380,RENT,10,PERSONAL,15000,15.58,0.32,Y,12,1,15000
37.0,28000,RENT,4,DEBTCONSOLIDATION,7225,9.99,0.27,N,14,1,7225
37.0,37000,RENT,2,MEDICAL,15000,11.46,0.41,N,11,1,15000
37.0,64430,MORTGAGE,14,DEBTCONSOLIDATION,27000,15.62,0.37,N,15,1,27000
37.0,24000,OWN,4,MEDICAL,9000,13.16,0.38,N,11,1,9000
37.0,30000,RENT,0,PERSONAL,12000,10.38,0.4,N,13,1,12000
37.0,88000,RENT,4,PERSONAL,25000,10.99,0.28,N,11,1,25000
37.0,48500,RENT,3,PERSONAL,20000,12.53,0.41,N,14,1,20000
37.0,38000,RENT,8,PERSONAL,12000,9.91,0.32,N,14,1,12000
37.0,45000,RENT,10,PERSONAL,14000,10.99,0.31,N,12,1,14000
37.0,24000,RENT,2,MEDICAL,8500,7.51,0.35,N,14,1,8500
37.0,45996,RENT,11,PERSONAL,5000,15.33,0.11,N,13,1,5000
37.0,54000,RENT,0,PERSONAL,5000,14.61,0.09,Y,14,1,5000
37.0,60000,RENT,2,PERSONAL,24000,12.53,0.4,N,15,1,24000
37.0,34000,MORTGAGE,15,DEBTCONSOLIDATION,11500,14.91,0.35,N,16,1,11500
37.0,44000,RENT,14,EDUCATION,6000,14.22,0.14,N,11,1,6000
37.0,36000,RENT,1,PERSONAL,10000,15.65,0.28,Y,12,1,10000
37.0,39000,RENT,7,EDUCATION,15000,13.24,0.38,Y,12,1,15000
37.0,33600,RENT,0,VENTURE,5400,14.74,0.15,Y,15,1,5400
37.0,60000,RENT,2,EDUCATION,21000,10.65,0.34,N,17,1,21000
37.0,74000,RENT,0,HOMEIMPROVEMENT,24000,10.74,0.32,N,15,1,24000
37.0,60000,RENT,0,PERSONAL,15000,15.99,0.25,N,12,1,15000
38.0,14400,RENT,0,PERSONAL,3000,14.65,0.21,N,14,1,3000
38.0,84000,RENT,0,EDUCATION,25000,10.25,0.3,N,14,1,25000
38.0,80000,RENT,20,VENTURE,16000,15.65,0.2,N,14,1,16000
38.0,30000,RENT,5,MEDICAL,6000,7.49,0.2,N,12,1,6000
38.0,103000,RENT,5,DEBTCONSOLIDATION,25000,16.49,0.24,N,16,1,25000
38.0,58170,RENT,2,VENTURE,2400,15.2,0.04,Y,13,1,2400
38.0,42200,RENT,7,MEDICAL,10000,16.49,0.24,N,13,1,10000
38.0,49000,RENT,2,EDUCATION,7000,11.86,0.14,N,12,1,7000
38.0,36000,RENT,6,DEBTCONSOLIDATION,6000,16.45,0.17,Y,12,1,6000
38.0,37200,RENT,2,PERSONAL,6000,15.33,0.15,N,14,1,6000
38.0,78000,RENT,2,PERSONAL,12000,16.02,0.16,Y,11,1,12000
38.0,54000,RENT,1,HOMEIMPROVEMENT,16000,11.36,0.3,N,16,1,16000
38.0,44000,RENT,1,VENTURE,16000,12.92,0.37,Y,14,1,16000
38.0,25000,RENT,0,DEBTCONSOLIDATION,8000,14.74,0.33,Y,17,1,8000
38.0,67500,RENT,2,PERSONAL,13200,13.24,0.19,N,16,1,13200
38.0,78000,RENT,3,HOMEIMPROVEMENT,25000,10.37,0.32,N,11,1,25000
38.0,140000,RENT,1,DEBTCONSOLIDATION,5000,16.89,0.04,N,16,1,5000
38.0,25000,RENT,3,HOMEIMPROVEMENT,6000,14.09,0.24,Y,13,1,6000
38.0,38000,RENT,5,MEDICAL,13500,9.63,0.36,N,16,1,13500
38.0,30000,RENT,0,VENTURE,10000,11.14,0.33,N,14,1,10000
38.0,48700,MORTGAGE,3,MEDICAL,6000,13.8,0.12,Y,14,1,6000
38.0,31000,RENT,1,EDUCATION,10000,13.47,0.32,Y,12,1,10000
38.0,39000,RENT,0,MEDICAL,5000,12.18,0.13,N,16,1,5000
38.0,73000,RENT,0,HOMEIMPROVEMENT,6000,14.54,0.08,N,12,1,6000
38.0,46000,RENT,2,PERSONAL,5200,17.27,0.11,Y,12,1,5200
38.0,66504,OTHER,3,EDUCATION,12000,13.47,0.18,N,12,1,12000
38.0,18720,OWN,2,EDUCATION,2500,16.07,0.14,Y,16,1,2500
38.0,55365,MORTGAGE,1,PERSONAL,2500,14.59,0.04,N,11,1,2500
38.0,118000,MORTGAGE,27,VENTURE,25000,11.58,0.21,N,13,1,25000
38.0,30720,RENT,4,PERSONAL,11500,12.21,0.4,N,12,1,11500
38.0,54000,RENT,7,HOMEIMPROVEMENT,5000,12.73,0.09,N,16,1,5000
38.0,47000,RENT,5,EDUCATION,16400,13.57,0.36,N,15,1,16400
38.0,54000,RENT,2,PERSONAL,2000,15.62,0.04,Y,14,1,2000
38.0,78000,MORTGAGE,4,VENTURE,15250,14.96,0.2,N,11,1,15250
38.0,32000,RENT,0,MEDICAL,8500,13.23,0.28,N,11,1,8500
38.0,42000,MORTGAGE,8,EDUCATION,8000,15.58,0.19,N,14,1,8000
38.0,30000,RENT,1,MEDICAL,14800,9.32,0.49,N,14,1,14800
38.0,30000,RENT,0,EDUCATION,9000,14.61,0.3,N,12,1,9000
38.0,81000,RENT,2,DEBTCONSOLIDATION,25000,19.04,0.31,Y,14,1,25000
38.0,69000,RENT,0,HOMEIMPROVEMENT,4000,14.59,0.06,N,14,1,4000
38.0,30000,RENT,0,DEBTCONSOLIDATION,1500,14.61,0.05,Y,15,1,1500
38.0,28800,RENT,2,MEDICAL,6225,14.54,0.22,N,14,1,6225
38.0,68000,RENT,2,PERSONAL,10500,14.84,0.16,N,11,1,10500
38.0,14400,RENT,1,HOMEIMPROVEMENT,3000,15.05,0.21,N,13,1,3000
38.0,24000,RENT,3,PERSONAL,8000,14.96,0.33,N,17,1,8000
38.0,62900,RENT,2,MEDICAL,24000,11.49,0.33,N,17,1,24000
38.0,17280,RENT,6,VENTURE,7200,12.36,0.42,Y,17,1,7200
38.0,26000,MORTGAGE,13,EDUCATION,7750,13.22,0.31,Y,14,1,7750
38.0,78000,RENT,0,DEBTCONSOLIDATION,15000,14.46,0.19,N,14,1,15000
38.0,54000,RENT,0,EDUCATION,10000,14.46,0.19,Y,14,1,10000
38.0,31200,RENT,2,VENTURE,3000,17.04,0.1,N,16,1,3000
38.0,30000,RENT,2,MEDICAL,12000,7.88,0.4,N,17,1,12000
38.0,28800,RENT,0,MEDICAL,10000,14.74,0.35,Y,14,1,10000
38.0,39750,RENT,1,VENTURE,5600,17.74,0.14,N,17,1,5600
38.0,24000,RENT,2,PERSONAL,5000,16.77,0.21,Y,14,1,5000
38.0,27000,RENT,1,DEBTCONSOLIDATION,9000,11.11,0.33,N,11,1,9000
38.0,73100,RENT,3,MEDICAL,15000,13.24,0.21,Y,12,1,15000
38.0,66725,RENT,3,MEDICAL,9000,16.29,0.11,N,11,1,9000
38.0,44000,RENT,1,EDUCATION,12800,10.83,0.3,N,17,1,12800
38.0,51000,RENT,2,VENTURE,16000,16.35,0.33,Y,14,1,16000
38.0,56524,RENT,16,HOMEIMPROVEMENT,24000,11.36,0.44,N,14,1,24000
38.0,24000,RENT,0,MEDICAL,1375,11.11,0.06,N,17,1,1375
38.0,49000,RENT,1,VENTURE,7000,14.96,0.14,Y,15,1,7000
38.0,38000,RENT,8,PERSONAL,15000,11.48,0.39,N,15,1,15000
38.0,24996,RENT,3,PERSONAL,5000,11.36,0.2,N,16,1,5000
38.0,90000,RENT,8,MEDICAL,30000,9.76,0.33,N,12,1,30000
38.0,48800,RENT,2,PERSONAL,15000,13.48,0.31,N,15,1,15000
38.0,90000,MORTGAGE,1,DEBTCONSOLIDATION,24000,11.83,0.27,N,16,1,24000
38.0,22800,RENT,0,VENTURE,7000,14.61,0.31,N,16,1,7000
38.0,48300,RENT,3,MEDICAL,4500,16.29,0.09,Y,14,1,4500
38.0,106000,RENT,0,MEDICAL,35000,7.66,0.33,N,11,1,35000
38.0,54000,MORTGAGE,5,MEDICAL,12000,13.11,0.22,N,17,1,12000
38.0,74400,MORTGAGE,16,DEBTCONSOLIDATION,15000,10.38,0.2,N,11,1,15000
38.0,32000,RENT,5,EDUCATION,14500,11.71,0.45,N,13,1,14500
38.0,30000,RENT,6,VENTURE,10000,14.91,0.33,N,11,1,10000
39.0,40000,RENT,2,PERSONAL,6000,14.54,0.15,N,11,1,6000
39.0,54504,RENT,0,DEBTCONSOLIDATION,19200,20.89,0.4,N,14,1,19200
39.0,86000,MORTGAGE,4,DEBTCONSOLIDATION,25000,14.54,0.29,Y,12,1,25000
39.0,31000,RENT,2,PERSONAL,3000,10.59,0.1,N,15,1,3000
39.0,91800,MORTGAGE,5,MEDICAL,25000,13.43,0.27,N,16,1,25000
39.0,37404,RENT,1,HOMEIMPROVEMENT,6000,5.42,0.16,N,14,1,6000
39.0,29004,RENT,5,MEDICAL,10000,16.4,0.34,N,16,1,10000
39.0,28800,RENT,3,DEBTCONSOLIDATION,6250,15.65,0.22,N,14,1,6250
39.0,44004,RENT,1,DEBTCONSOLIDATION,12000,15.68,0.27,Y,17,1,12000
39.0,103000,MORTGAGE,21,DEBTCONSOLIDATION,20000,14.09,0.19,N,13,1,20000
39.0,48000,RENT,2,VENTURE,8500,16.29,0.18,Y,14,1,8500
39.0,70000,RENT,14,PERSONAL,25000,12.73,0.36,Y,12,1,25000
39.0,36780,RENT,0,PERSONAL,12000,10.37,0.33,N,14,1,12000
39.0,68872,RENT,2,PERSONAL,25000,15.31,0.36,Y,12,1,25000
39.0,30000,RENT,1,HOMEIMPROVEMENT,5000,14.96,0.17,N,11,1,5000
39.0,70000,RENT,7,DEBTCONSOLIDATION,23000,12.68,0.32,Y,14,1,23000
39.0,29654,RENT,0,DEBTCONSOLIDATION,1600,18.25,0.05,N,16,1,1600
39.0,36000,RENT,1,PERSONAL,12000,11.83,0.33,N,11,1,12000
39.0,49000,MORTGAGE,2,DEBTCONSOLIDATION,15000,16.63,0.31,N,17,1,15000
39.0,49000,RENT,0,DEBTCONSOLIDATION,5000,15.62,0.1,N,14,1,5000
39.0,55000,MORTGAGE,4,HOMEIMPROVEMENT,7500,11.86,0.14,N,11,1,7500
39.0,46000,RENT,5,MEDICAL,7000,9.63,0.15,N,11,1,7000
39.0,26000,RENT,2,PERSONAL,10000,16.32,0.38,Y,14,1,10000
39.0,133000,RENT,4,DEBTCONSOLIDATION,20000,15.65,0.15,N,11,1,20000
39.0,42000,RENT,2,DEBTCONSOLIDATION,2500,14.96,0.06,Y,13,1,2500
39.0,51000,RENT,3,DEBTCONSOLIDATION,15000,7.88,0.29,N,16,1,15000
39.0,62050,MORTGAGE,4,MEDICAL,3600,17.99,0.05,N,12,1,3600
39.0,24000,RENT,0,VENTURE,8000,14.26,0.33,N,17,1,8000
39.0,54000,RENT,1,MEDICAL,6000,11.49,0.11,N,16,1,6000
39.0,93000,MORTGAGE,1,DEBTCONSOLIDATION,12000,14.54,0.13,N,12,1,12000
39.0,397800,RENT,5,PERSONAL,14000,11.48,0.03,N,9,1,14000
39.0,74000,RENT,7,VENTURE,25000,15.31,0.34,Y,15,1,25000
39.0,30000,RENT,2,VENTURE,5200,17.58,0.17,Y,17,1,5200
